Document0,Document1,Document2,Document3,Document4,Document5,Document6,Document7,Document8,Document9
0.5101739231384428,0.12923858627731763,0.12766284197773775,0.16656128437089687,0.1328538425265623,0.13522430777306224,0.12619864893355395,0.13094019113718458,0.12293661340362397,0.4410877040171018
0.4727461760894757,0.12737340627993776,0.13013605901621278,0.12885580886900672,0.12258486010719336,0.12975381286626664,0.12766024627178973,0.12755669478484277,0.12569878979923996,0.12155480982761059
0.13165768224527263,0.12710255983959828,0.12801952511962414,0.5945374538066456,0.1260132238076004,0.12544448777181225,0.12342607087778826,0.12305596521310141,0.1254367335505186,0.1278318210656518
0.13156486625116065,0.1259654726455322,0.13027045458743167,1.258384668009462,0.1291885986069696,0.12466404783244939,0.1301995695465213,0.13138750277302916,0.12489304457933967,0.7209826467700519
0.485003881524483,0.12481713016285875,0.12770662477412986,0.12282331619481904,0.12711733151735666,0.1392782444859118,0.1299050083079854,0.13362123865879982,0.13036828053639576,0.12441967613514689
0.12352906283144503,0.12469207979058869,0.1274792752631384,0.8435794323730548,0.1248007685725867,0.13091806196029468,0.12424643333221096,0.13077877007306862,0.1271192816002753,0.13158865730313796
0.12615939958883107,0.12282897882458947,0.13112431109141517,0.3607483689557201,0.120547594886532,0.1286698938738949,0.12762352346472636,0.12312304896998626,0.1265364761941873,0.7189379353791262
0.12637307805997697,0.12966410354091223,0.12970095119192016,0.3473324651563708,0.13087894803309683,0.131586104614761,0.1237921745669687,0.12216385235103333,0.13148663607780683,0.13046623965825033
0.12298989235588959,0.12562382599425823,0.12675036851035357,0.1317138036045588,0.1308620822506126,0.12843937535628142,0.12574970535199098,0.12883553941289913,0.1265321563085922,1.0638082501052168
0.5110543519741991,0.13232652711917367,0.1288470304492186,0.12520566861835902,0.13436403445917489,0.1259607387439904,0.12929225136821557,0.1258467898571371,0.12309125242473004,0.12240717879518129
0.5002488575211234,0.12927745360288573,0.1287116805364033,0.12688948284083298,0.12903177183641337,0.12863077615884577,0.13161940378731454,0.13508843056382636,0.12814461025594895,0.127399080985444
0.6621351503832653,0.13469098848276087,0.12286154407076891,0.12446761070765859,0.12854830595208702,0.12398256684660702,0.1269683984092903,0.12868383935426847,0.12734761262805902,0.1294358281313208
0.12761888814314593,0.12928349709680875,0.12826892647883018,0.1356881417107818,0.12559204659061776,0.1290474789779122,0.13371267574763948,0.12816970706543568,3.353888293816026,0.3406492361424272
0.5350387933110716,0.12409066576315562,0.12674258520752885,0.1264745139730857,0.13392610284489911,0.13049716053193913,0.12844174749764295,0.1274636775823052,0.1259730019146953,0.13118741947783438
0.12578915420722153,0.13211001679888962,0.12470082445948953,0.12625634356714335,0.13581903377185534,0.13099181345427235,0.12706960437002912,0.13125348273422677,0.12416890336149879,0.4622546350426778
0.5027030004198737,0.12509585693727684,0.12722274669822173,0.12859893616251242,0.12624939621105266,0.1276588189148341,0.12448100507456157,0.12845299067168345,0.12591434382021285,0.12621514379956628
0.1252640276187693,0.13053153816796723,0.1304413804165568,0.3975475482804441,0.12246128261060248,0.12948856833783587,0.1343723940866497,0.12691786638860514,0.1238556781934657,0.144084449623252
0.4917627456084609,0.13270722800778836,0.12473492888789844,0.12883032970794733,0.12626898534079967,0.13427608481020523,0.13071286137520224,0.12943340435966427,0.12638829934396945,0.12078706302697574
0.12294491344238204,0.13410626600786063,0.12426855764040043,0.120640577441791,0.1273632835682249,0.1256890387909647,0.12472805722368356,0.13069638832370314,0.13407167905994707,1.1418122472098182
0.12915444958760527,0.13081620932686375,0.12826340046643822,0.5514397115412956,0.1279207158240466,0.12500732986742763,0.14155577353385498,0.12457141686230788,0.12636194446910323,0.1263123506956025
5.51349798656722,0.15173411995908107,0.1421568598295108,0.9396535464286767,0.12814126233455284,0.12556510363578052,2.5485448433065967,4.01786603241408,1.0970950512221875,6.3086716077554525
0.5007681401697138,0.12497756661099356,0.13105647750189153,0.12920569375986035,0.12597398014779337,0.12719295456797747,0.12687955245621046,0.12768901643143504,0.22672020365761383,0.4600608325296769
0.8205411408310102,0.12339454080676633,0.12125441234799893,0.15336356418941738,0.12831013046084455,0.13276215535031674,0.40119200778142544,0.13232304907212197,0.1274777673397462,0.12363527242740457
0.5871070420074025,0.12951804612185788,0.12752543627178675,0.13355881586812623,0.1278292043804875,0.12605248023922444,0.1316495219380493,0.12805561518962089,0.126036040307814,0.13449581450132964
0.1267536592817628,0.1289394119935159,0.12735505180745807,0.5982758038964118,0.12508281461487264,0.12752297878706706,0.12649283512044823,0.12877315468322137,0.13127301515700848,0.12964806340858576
0.12787826963493162,0.1261765204954438,0.1239960296823462,0.12748151537299926,0.12625929088789223,0.13152510310574533,0.12548774388306433,0.1341167581187836,0.13076822666860344,0.8307449090247266
0.12424868770853727,0.13283048870002745,0.12333287808398832,0.6932113667763173,0.13358627386584976,0.13253741425010218,0.1264468065973183,0.13023804014047272,0.12867566664366856,0.1317618703093187
0.13056806244647423,0.12526545226110672,0.12613250373729018,0.8614754757279061,0.12693096297708711,0.12509675434003523,0.12929859722155712,0.1315683949355405,0.12779447197613286,0.1288148865798988
0.5472287700417771,0.1285489626413122,0.1253473689539436,0.12616615351618343,0.1276515787778148,0.13236040329012086,0.12560713681226368,0.12197765646834942,0.13283108262519494,0.1268791098724405
0.12320486064705635,0.13134502719917682,0.12320286592906761,0.12241787457859278,0.1241201689582431,0.12530391757761128,0.12888560499401902,0.12928224520730014,0.13115543912354768,0.9570729177527724
0.13148610201134875,0.12779922567409613,0.12506647748692543,0.4840019467241644,0.12221980905434245,0.12733067063280673,0.1290307607339102,0.1288537879696584,0.12684006923128222,0.12660108180849577
0.12715298746003412,0.13012551351713514,0.12499915989260954,0.4034588100879854,0.12901291782531618,0.13194414654457157,0.12986329338624825,0.12662895982597527,0.12745301730277897,0.1277820157466372
0.12647777196200308,0.12635668723693416,0.12992805077278063,0.12179977302479354,0.12529442966937132,0.12293746269786088,0.12991007932022783,0.12503629380165943,0.12531272552504014,1.4189330620997205
0.5272423262710122,0.1256840724751666,0.13198198035145625,0.12650242268786008,0.12639150526383897,0.12925111671083572,0.12693576532582915,0.13286648212432858,0.12549451355610805,0.12198780181353255
0.1288171356565085,0.12446208848697138,0.1271749979853646,0.1317151706186538,0.1257632980277262,0.1252848400575468,0.13133210192201428,0.13089695117445693,0.1302808512135222,0.7298537195785675
0.12993603352764804,0.13090000601934287,0.12245132234314511,0.12875508236135125,0.12440214136867069,0.12407260840352588,0.13013628720292172,0.13069192936986268,0.12728035615892963,0.8079638671183316
0.1280979060950155,0.12693059496520998,0.12894784272263907,0.5237590527824023,0.1327937687071363,0.1279665958655652,0.13541289581247706,0.13063137361417135,0.126237846007657,0.12442778430154404
0.12896155603187842,0.13121880147805878,0.13342309378301076,0.12575687022983906,0.13318700174274264,0.13099895299079298,0.12866521338309062,0.13229995025558933,0.24638921050013857,0.9526523843409839
0.1251470004255575,0.12700197084979978,0.13333472900806426,0.4042615750194553,0.1307138840182692,0.12861338290542898,0.1297530432336923,0.1257941086546895,0.1278479880267078,0.1276201324872923
0.13079271273879353,0.12828526991305605,0.12514196402391595,0.5954747815491874,0.12666349317494008,0.1241323768747499,0.13359018270083042,0.12865742773207947,0.12214644730835086,0.12569704958082867
0.1264464537456892,0.1292852254045255,0.12815012308347948,0.1262701919802374,0.1312741019634145,0.12431926698554666,0.12722064729164467,0.1343732227082425,0.12561264103268766,0.8215541244715825
0.12545626239850347,0.13398212089386297,0.1258966224700999,0.8632247709782941,0.1301191354949389,0.1281158876505297,0.12202656161087976,0.1312031883598074,0.1237963210650392,0.1273265991227546
0.13383226588460334,0.12944522992384175,0.12500105463421363,0.1558884507180909,0.12997571424321855,0.13190156223905403,0.4305386671388218,0.12923959591701317,0.12531813088073618,0.13238340503586246
5.179397965787628,1.0084755035492374,0.13046042444705244,0.9286165493651043,0.12568205939188237,0.15793138460312733,2.6698103542487703,5.425801221534371,0.9726335841747994,3.0754003480585665
0.12688557974896947,0.1290706236627132,0.12709910207201677,0.26307518642167255,0.1290315971945428,0.12651861375657592,0.12712568867655152,0.1293628218710075,0.12939053108344792,0.7997443358378032
1.7581548794549349,0.137663829703011,0.12398983630208489,2.242671812448991,0.13126470045620547,0.12875863194379816,0.13300416184158492,0.12642219635610627,0.13012752116386272,0.15976016350176997
0.1296381704396828,0.12132165518049222,0.12637220676866442,0.8085584082579395,0.1283408722307776,0.12650502639012906,0.1301327117661676,0.1299192880397474,0.12436578231566973,0.12479838819168361
0.13063780787783988,0.12739428360962474,0.1278470419458001,0.12686915384544104,0.1292398316537333,0.12877127800861787,0.1277208147302435,0.12724374602726185,0.127091059917202,1.037036722509305
0.49225272823167926,0.13037162172648434,0.12218911429134673,0.12905306219729884,0.1295701150648391,0.12578562025245998,0.12376575675103961,0.12901637372872946,0.12659861117613297,0.12849563997642355
0.12443649704962127,0.12851771856118707,0.12914249928346566,0.5743018496031457,0.12384066855494044,0.12342506785185281,0.13128575144263244,0.12662486345047294,0.12441241618009793,0.1277521200627384
0.12863376214612485,0.1302209195537677,0.12619954869730984,0.1273859129365548,0.12978569236251727,0.13161542702722798,0.1300441242131174,0.1267436700505525,0.13376169817549194,0.6027288097876701
0.13197996117387203,0.1257441740705298,0.13111358363131742,0.12870976902028985,0.12514768734014403,0.128113350284061,0.12805315831406783,0.13183659739137063,0.12937141983346606,0.610803372664731
0.5752189052628549,0.12279928424415575,0.12712373452518558,0.1298192138941054,0.12849233984429076,0.13129319293301356,0.12332911657587388,0.12968544144458313,0.13037368048816425,0.13291884238927348
0.1337693826718426,0.14817023936014262,0.13787502032768192,5.14123707782102,0.12971529243418378,0.1247854469679577,0.1432273713439103,0.15078838608877274,0.1336012010842803,0.13060816913140055
0.48450148692229544,0.1293607360216319,0.12660499785343893,0.12388561886913567,0.12790486376487825,0.13203462547380768,0.13105973869109838,0.13278056800552904,0.12527138438626775,0.12535672895881883
0.1293981518192373,0.1309157379419316,0.12682026297781487,0.12739831707150112,0.12640820637855488,0.13211241010600394,0.12558501848095585,0.13474803542752747,0.13181006756931954,0.4492468799157612
0.4838996961577814,0.12726760221299616,0.13063603543193913,0.12757733019514547,0.13414081696935232,0.12297918760227333,0.13012927517788964,0.12980871283766762,0.13050664132191186,0.1300470116379995
0.1298386190550794,0.1266988739237077,0.13086181889301904,0.34383286144703484,0.12875567603335808,0.12938958782525992,0.12589899062002144,0.1289742403373962,0.12702408864001585,0.1301108206493818
0.12894261126508813,0.13003243217597726,0.130976178930632,0.8631802285824981,0.12830829033230007,0.12118642937681322,0.12454291191167527,0.12733094879726034,0.12629826579516082,0.12644492813977612
0.12445455052786901,0.12474739356749379,0.1273347567125795,0.1251304950373673,0.1242292240286757,0.12553451321942133,0.12761714456269344,0.12453106504077519,0.1288689348668188,0.5637445226061059
0.12822178817400484,0.12809280052551272,0.1268960644897502,0.7282355397054072,0.1277119609115086,0.12780026106707973,0.12701541155455137,0.12298834939703046,0.12853928215002275,0.12604880440355423
0.12970565084803548,0.127931580675253,0.12504667268641523,0.38451915295285066,0.12696392382151722,0.12589923739891393,0.12654376043688859,0.12639986837370654,0.13084603007846268,0.7246662207786496
0.12497395702816436,0.13222604616457048,0.13051130073494988,0.14487658289771096,0.1289807771539939,0.13880886125047265,0.46082455809827655,0.1255462045575026,0.12132986302875176,0.12612289397730939
0.5800638586521613,0.12701276055744232,0.12737204786448886,0.1268534874558432,0.13124990362922795,0.12773766766224504,0.12746050162868228,0.12932424818830263,0.12736743489588667,0.1324705086610841
0.1274946333335474,0.12769450791457226,0.13035708817751304,0.12464679817714643,0.1314709405886493,0.12758149772710325,0.13265270650568237,0.1295810596389022,0.1269428894225933,0.9182322101609935
0.1332978934051121,0.127406823298756,0.1319429350285931,0.12996127529925844,0.1303600068072092,0.12692750802687028,0.123711214964366,0.12646203775008472,0.12761028673839242,1.464254964519374
0.12740220023875115,0.12741032676479846,0.12659433756647978,0.12687137573161889,0.12413586337383627,0.13215979388058743,0.1294074299062024,0.1313292784030006,0.1278577327756906,0.9634736925781988
7.130851871415126,0.7796883986501706,0.12867778915126296,0.8722388581580095,0.13178071460811602,0.1270056884674734,2.048204061266609,4.976523001333664,0.884553469567767,3.780180849682341
0.1242991223186387,0.12353147796366576,0.12048180129060762,0.6519341824732733,0.12942667298179342,0.13089610153405462,0.12854594966895158,0.12504648936895807,0.1303590053017627,0.3155674334111081
0.654858741381387,0.1286516529234291,0.1267737256621244,0.4684243241127884,0.1258606920399485,0.12936137756550029,0.13145662408308548,0.12674526092787394,0.12817925147396245,0.12612776044672983
0.1261938659169671,0.1248552200378682,0.12416215003757275,0.13053837827014844,0.12550019263205892,0.13053428678583942,0.12918836442300363,0.12111477610584187,0.13381486220543837,1.1704882716065503
0.13404848020864088,0.12515803054127994,0.12872691573025366,0.8637480801951546,0.12871317305669663,0.1346033363213403,0.12631801026297967,0.12474639743443434,0.12858057928737274,0.12813771211534677
0.1240772880101957,0.12538267204722878,0.12769981112602427,0.12872950910789624,0.1274053382277989,0.12976436832292443,0.12610481352089098,0.12512423096023498,0.1263974821377141,2.103907559821711
0.13038338592951937,0.1268383357175709,0.13405217514855644,0.5576795214815197,0.1328613531902191,0.1265587196316141,0.12974321502268452,0.12929547210889183,0.13176354427366255,0.1209937506884028
0.12472135496789825,0.12106867592250871,0.12690202061890518,0.13312774117216364,0.13042024354365137,0.13066614466880017,0.1233835254757869,0.12561938135889072,0.12924482839035442,1.717164836031666
0.123181352157401,0.12076141704262837,0.1252181751703964,0.7215557859417637,0.12764757649050015,0.12845686424367006,0.125010157732008,0.12858365709151862,0.13081680144678265,0.12694324432138843
0.13063339017977652,0.1238651066595497,0.12708375524351553,0.7056470622530997,0.12912480560858908,0.12811631352260758,0.12400292132642657,0.1257385723713824,0.1258691997952245,0.13349969259406202
0.12869850108620354,0.12747013878519997,0.13088681138893574,0.13288478229130873,0.13018448188097825,0.13227545015335013,0.12318622639819149,0.12592173354001215,0.13004161599512765,1.1855733819139178
0.12462353659916156,0.12637276683887555,0.1285146406356407,0.5065920336506787,0.12760969689883672,0.12442512966292539,0.12654243912797364,0.12647229464804408,0.12361375043205924,0.9390628863107524
0.468754865165916,0.12546897895755443,0.1222642227766073,0.13230157830297126,0.1259774714137534,0.12251797158560503,0.12893571026079392,0.12602000519549117,0.13406008671029845,0.13161859775525028
0.12529243339993115,0.1296498376181857,0.12535367512111517,0.12790820836939298,0.12414037377652931,0.12271833856250151,0.1321720405191887,0.1260922944819674,0.12475410431655794,1.156928360187316
0.1256263006345642,0.13606540855678004,0.1242854096425788,0.5857997978811074,0.12965541516650095,0.12887625282999415,0.12597616846499676,0.12660428480053018,0.12647756846210736,0.12740689063855595
0.12662560287885907,0.13300979647805045,0.12800374988149388,0.5882731495896838,0.1261855489293799,0.12924148590412907,0.12907666280197408,0.13008149739896893,0.12584721173399202,0.12463897531424496
0.12365520197071903,0.12740047954737604,0.12805562575076343,0.37423459901936235,0.1325354895246163,0.12720842043152386,0.13138154859328202,0.1245881790999895,0.13026773844960732,0.12724997307016647
0.12967387699167826,0.12271422393480054,0.12761422559072133,0.8747324159618453,0.12759968365717916,0.12738528885557968,0.13022449988638207,0.12852092647655994,0.128624427150352,0.12843527564343005
0.12302285730466649,0.5666727112713142,0.12349806655560559,0.12520537476903226,0.13216308577954797,0.13022898552174217,0.13516835542856484,0.12549437410037356,0.12434232442281963,0.5054282275264956
5.441603705529158,0.9070413483016703,0.14356213504256474,1.409807518566184,0.2070316036521528,0.13265436060751262,1.2688543282482219,5.2102085454851546,0.800330635485148,2.63674185194059
0.12786594211651547,0.12967446822915574,0.12960678315512053,0.12843819734134748,0.12839176604141886,0.12799932971312208,0.12653768388758627,0.12689072373080162,0.1281371615656649,1.163917557140514
0.38355681992723456,0.1231603286317096,0.12920470469428683,3.355666001614982,0.12299780516367807,0.1267989014010038,0.1434316016547772,0.1290528809984613,0.1258980647140948,0.1333508807734363
0.12853636882931144,0.13468476516310693,0.1324121407763909,0.8536199445899125,0.12116366022608606,0.12796353814996758,0.12257975869939121,0.12866265029929563,0.12959302852834306,0.82660221151572
0.1293472512388228,0.13010546220324912,0.12843149638125143,0.13281583424006257,0.1272028421894864,0.12864861560725477,0.12126010450474568,0.1284065504805252,0.1313588985878174,0.936960502336191
0.48225259842356955,0.1255666629446125,0.12956819996042931,0.13038392825769043,0.12554500891278228,0.12352740600281442,0.12415115718325338,0.1253498917811299,0.12625615106029286,0.12212933307759616
0.13487130377875378,0.12817388828370746,0.12404728450355869,0.1626075134289508,0.12566293962459124,0.12638893601827772,0.4303745234385719,0.13168500318731052,0.12680425879393184,0.12591104354651603
0.13201477772006198,0.13197019644035582,0.12529724140284823,2.1759760314621737,0.12899888828500602,0.13211074204016807,0.12186353405337982,0.12486460395330248,0.12994029592732356,1.2485590165166243
0.12657987161926412,0.12462948874376624,0.12365130396527306,0.1322219502412824,0.1306748949920126,0.1207884442390909,0.12808874989385055,0.12842479761917164,0.1247878925770297,0.39820181966283347
0.12697226745435025,0.12716130080707777,0.1301092884664679,0.8907945902217808,0.13056361322930368,0.1297110884958546,0.12456400274393661,0.12581455052407514,0.12686911880339533,0.12726801869060086
0.5492113870913939,0.1228894598656288,0.1268265200875761,0.12307852930703941,0.12834133136846534,0.1279851764078475,0.12833173741681492,0.1301445045214311,0.13183053573117323,0.12761956488031181
0.12977071674097057,0.12051954989251322,0.12814662912525487,0.12676215551921557,0.12763591526841228,0.12755505111872198,0.13023539592506828,0.13641298858202142,0.12471811582362362,0.7245266807526245
0.12953696426868613,0.13092722415799188,0.12679042687132144,0.39972475499178195,0.12586150880995006,0.12558539091126827,0.12958350689492037,0.12957566576371027,0.12894423777774625,0.13095880593944445
0.12548385976123094,0.12797014874185797,0.12876020520677195,0.6706700039923862,0.12317606181968181,0.12879459431397597,0.12393031325383985,0.1305264077424354,0.12661196509698808,0.12873513877875364
0.8519197786824018,0.13137548547721675,0.12883967201045263,0.12424611202767111,0.12648998162542566,0.1314633553335652,0.1280849369075785,0.12820560652345037,0.12829261700669278,1.0901017100474184
0.5031085354511177,0.12724284559386492,0.1282724534454852,0.13175014367117582,0.12247468918096957,0.12516221396488814,0.13154619750802696,0.12676444183286903,0.12724058039298944,0.1270815918370474
0.8605912885658002,0.12749986138677033,0.12896895855182902,0.1289271592234764,0.12902760897185986,0.12855803789002856,0.12666296985291578,0.12699834265914187,0.13044241576810003,0.13369038531598104
0.12869367672611232,0.1278048639864225,0.13623207626904948,0.7206804088576184,0.12230507835926323,0.12886978965550447,0.12577106083233475,0.12914679067144846,0.12609998429688948,0.12994812130070382
23.514992589208457,0.12912153380369149,0.13472546261422533,13.36351494127013,0.1341192638112042,0.12877102836851229,7.603884602047542,10.984664555690637,1.0870297000844427,5.774916542622899
0.3452725165392847,0.12800841791210044,0.1272467696418711,0.32139576096604894,0.13128191226205668,0.1297903166807094,0.12805789117733646,0.12320858740601831,0.12959195523116823,0.2868635892496379
1.010340757071093,0.1272040933087268,0.12520173210048238,2.333505808889409,0.1252745311787906,0.12839918482329726,0.12450917503882325,0.12937732116934414,0.13044159356533233,0.12178278414372072
0.12757448659870746,0.13031579734512652,0.1301112967625825,0.12962366144692208,0.12718011129722975,0.1273892036161979,0.12319116684350263,0.12446812150429683,0.1302842852821833,0.4389419359463726
0.12629681393343448,0.12382995610526343,0.12869377923182018,0.8093258869985634,0.12999389062615513,0.12509961176750709,0.13096290234223149,0.12660764288769522,0.12519695138161013,0.1276458671680847
0.12921393136451909,0.1272125796196912,0.12608694286008343,0.13002801585250404,0.12824325835415684,0.12603473117110356,0.1300953174322406,0.12879030398971789,0.12067717329505656,0.7205914378441813
0.1281901541842852,0.13001389217244785,0.12751349177991375,0.8875157797666028,0.12105526930832251,0.1253313176907153,0.126754768216094,0.13035274801829716,0.12199749059922797,0.1262773575684992
0.12842699593606197,0.5774306196663226,0.1284144933396863,0.13412423587829284,0.12562401470639784,0.12861055981628255,0.14860246617680126,0.12640512750289232,0.13334419533598213,0.4378263912727713
0.12351765782934315,0.12548020404951066,0.12397039089144885,0.5199087263115548,0.12831067643572036,0.12782163606619223,0.12767713345880327,0.12496594721307348,0.12419945191453452,0.13026933952217198
0.12620788503233377,0.1261499986462755,0.12691698745223348,0.41245289061800977,0.12643707243620841,0.12327297693016041,0.12973676677760274,0.12873300142203686,0.1260701397463651,0.12946409577817336
0.5200629709747657,0.12366602799318528,0.1301805435896289,0.13121121532767813,0.1261926483965245,0.1296053190540868,0.12542121321468896,0.12817364419739677,0.12361139083880948,0.12813321307599834
0.12900598542048036,0.12832235326580188,0.12986438754850338,0.1273697247021406,0.12636287884010786,0.12800348065290604,0.12728873313187516,0.1279277398922858,0.12763006657713852,0.935114615618049
0.4169660578226922,0.1225954755086407,0.12912304447643572,0.1267709069990725,0.12919666179373246,0.13162875187217946,0.12790916255662715,0.12756027432144323,0.1311600743008239,0.12482956254374458
0.13017783554222934,0.12535188553420548,0.12591391048449393,0.5591131309507344,0.1250388498188209,0.13020149323736568,0.12453216853002609,0.12824524425079145,0.1275398046466457,0.12756621481377403
0.12903874321355294,0.13566662808459198,0.1272734823966591,0.8160496921230685,0.1326197470557314,0.1274349670727457,0.12910547984639972,0.12488405124523141,0.13089863466852558,0.9563797414768613
0.2546133515638858,0.12420942048026488,0.12438144565628276,0.12996309946102716,0.12661381158785565,0.12963052212221352,0.13037271748155801,0.12566318446097813,0.12779834882315128,0.12449252647544685
0.12729663791467966,0.12779488040379616,0.1268758571552982,0.5866630254612378,0.12504715559586554,0.12687214460257315,0.12539336216421332,0.1305831237512065,0.12609132220440744,0.12434670866697486
0.12679528342485527,0.12946365087915596,0.1214341908649893,0.889001050042347,0.1286913363276496,0.12734740868775676,0.12536440132593446,0.1318488837555016,0.12779315038422015,0.12336591197984258
1.66452838833959,0.1263013460042213,0.12651670305777488,0.12976294306585973,0.12806847348975745,0.12610952099503694,0.12403902455561538,0.1302679297767448,0.12925896408653573,0.12796642730971974
0.13115635235681772,0.13060855330404988,0.12686494976510085,0.8155318364917696,0.13030212312860465,0.128343373243462,0.12960939272473535,0.12951625655275634,0.1290134262880878,0.1261467359794285
6.267246303076208,0.13025199889097652,0.13704730461748707,0.9550374820099438,0.12352232595533168,0.12925974676988108,2.1956761938676457,2.36418465787749,0.9623735107438587,5.004664140524578
0.12596280725351203,0.6521707622068121,0.12469837889777319,0.13269993874286892,0.12092865400166676,0.12574989985376883,0.12468674254319902,0.13049345884319727,0.12854896940176339,0.12692407050965684
0.12988781572734998,0.1270067871090405,0.12629372279274811,2.2099732071248863,0.12867889362916748,0.12535547598912453,0.12863897290468956,0.12819022043258108,0.12705110636196779,0.13497366020001175
0.5303908881516531,0.12503945521510781,0.1271330911844196,0.13071427837689795,0.1307515080616479,0.1317356364972232,0.12830566588498823,0.13400347757920775,0.12558428684166256,0.12931442041867258
0.12307581814959472,0.13373135063360883,0.1217006914098044,0.12902828375215084,0.1286736859648663,0.129765409962903,0.12746168405206026,0.1246278919998582,0.12838502155722306,1.1654246644305852
0.12962647860838758,0.1247682869477754,0.12600969875680038,0.13075069757125457,0.12576270378959814,0.12952121522018897,0.13126619414919147,0.13021749291715043,0.12690985630840523,1.5157315834444454
0.12590176652751528,0.13019055031703294,0.12372925963433924,0.13286110349275784,0.1324614247692239,0.13357867435841322,0.12788157923878277,0.125959299080954,0.12407149819155117,1.2916598642833768
0.1275429214716706,0.12841064781248732,0.1283253307666271,0.8112058851083656,0.12489141427419814,0.12448291040688611,0.1273555920584618,0.13063077148581873,0.1298958949680711,0.1248613757400443
0.12210981411773807,0.12535864828036308,0.13320603857184946,0.3480547141238084,0.12848308354036606,0.12994059026865146,0.12905903233242547,0.12892855322744684,0.12322229623073433,0.1256485191556822
0.1282923924964143,0.12999742230272593,0.12864968491934936,3.445836950601602,0.12375776206785395,0.12319368789805443,0.12448721443007772,0.1274933023249535,0.1292595563904644,0.786570306450836
0.12675614182950584,0.6151488422275516,0.12590655312782645,0.1260096678017696,0.12146100026684044,0.13097032676439754,0.1310073775454815,0.13760084830230335,0.12794904153716505,1.005682626554479
0.9697011627579672,0.12849004937681147,0.1232940028303158,0.8805406684493571,0.12462971658282952,0.1322955923448145,0.1262289643425261,0.12873160332514608,0.13340733581944691,0.1290347762810082
0.13414074774412116,0.1261292912144066,0.1258561374531183,0.8889088086478117,0.12773801549433084,0.12479349668211319,0.12698390870754378,0.1275613677787517,0.12995947583291081,0.12934374715823727
